run_id,status,split,kind,ordinal,model,session_name,video_path,labels_path,duration_s,runtime_s,buffer_s,prediction_rows,active_video_model,resolved_model_name,result_dir,started_at_iso,ended_at_iso,error
validation_mixed_03__efficientnet_b4,success,validation,mixed,3,efficientnet_b4,validation_mixed_03__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,8200,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__efficientnet_b4,2026-04-09T15:53:31Z,2026-04-09T16:04:01Z,
validation_mixed_03__effort_clip_l14,success,validation,mixed,3,effort_clip_l14,validation_mixed_03__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,7898,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__effort_clip_l14,2026-04-09T15:42:59Z,2026-04-09T15:53:31Z,
validation_mixed_03__f3net,success,validation,mixed,3,f3net,validation_mixed_03__f3net,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,8194,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__f3net,2026-04-09T16:04:01Z,2026-04-09T16:14:30Z,
validation_mixed_03__i3d,success,validation,mixed,3,i3d,validation_mixed_03__i3d,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,8210,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__i3d,2026-04-09T16:14:30Z,2026-04-09T16:24:59Z,
validation_mixed_03__videomae,success,validation,mixed,3,videomae,validation_mixed_03__videomae,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,8208,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__videomae,2026-04-09T16:24:59Z,2026-04-09T16:35:32Z,
validation_mixed_03__xception_df40,success,validation,mixed,3,xception_df40,validation_mixed_03__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,8203,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_03__xception_df40,2026-04-09T15:32:29Z,2026-04-09T15:42:59Z,
validation_real_only_01__efficientnet_b4,success,validation,real_only,1,efficientnet_b4,validation_real_only_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8190,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__efficientnet_b4,2026-04-09T16:56:34Z,2026-04-09T17:07:03Z,
validation_real_only_01__effort_clip_l14,success,validation,real_only,1,effort_clip_l14,validation_real_only_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8192,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__effort_clip_l14,2026-04-09T16:46:01Z,2026-04-09T16:56:34Z,
validation_real_only_01__f3net,success,validation,real_only,1,f3net,validation_real_only_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8192,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__f3net,2026-04-09T17:07:03Z,2026-04-09T17:17:32Z,
validation_real_only_01__i3d,success,validation,real_only,1,i3d,validation_real_only_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8140,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__i3d,2026-04-09T17:17:32Z,2026-04-09T17:28:02Z,
validation_real_only_01__videomae,success,validation,real_only,1,videomae,validation_real_only_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8186,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__videomae,2026-04-09T17:28:02Z,2026-04-09T17:38:35Z,
validation_real_only_01__xception_df40,success,validation,real_only,1,xception_df40,validation_real_only_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,8193,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_real_only_01__xception_df40,2026-04-09T16:35:32Z,2026-04-09T16:46:01Z,
